:::MLLOG {"namespace": "", "time_ms": 1634340425485, "event_type": "POINT_IN_TIME", "key": "submission_benchmark", "value": "maskrcnn", "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/utils/mlperf_logger.py", "lineno": 77}}
:::MLLOG {"namespace": "", "time_ms": 1634341032845, "event_type": "INTERVAL_START", "key": "epoch_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 337, "epoch_num": 13}}
:::MLLOG {"namespace": "", "time_ms": 1634341033230, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023653334241646985, "data": 0.0005478762204830463, "loss": 0.8115717255782623, "loss_classifier": 0.2718549079566191, "loss_box_reg": 0.1195502349678029, "loss_mask": 0.29749640338552685, "loss_objectness": 0.05932267502738306, "loss_rpn_box_reg": 0.06334750275813489, "throughput": 11499.435860551244}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 5200}}
:::MLLOG {"namespace": "", "time_ms": 1634341033231, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11499.435860551244, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634341034371, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.02364536694117955, "data": 0.0005436705180576869, "loss": 0.8098841653792631, "loss_classifier": 0.27113590673836213, "loss_box_reg": 0.11943595143320265, "loss_mask": 0.29707293816265606, "loss_objectness": 0.05902195842067401, "loss_rpn_box_reg": 0.06321740910010357, "throughput": 11503.310592583737}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 5250}}
:::MLLOG {"namespace": "", "time_ms": 1634341034371, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11503.310592583737, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634341035505, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023636285763866498, "data": 0.0005395473174329074, "loss": 0.8076395979593948, "loss_classifier": 0.27019156747005596, "loss_box_reg": 0.11903008620690972, "loss_mask": 0.2963978660233178, "loss_objectness": 0.05877982572845693, "loss_rpn_box_reg": 0.06324025104710566, "throughput": 11507.730221125292}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 5300}}
:::MLLOG {"namespace": "", "time_ms": 1634341035506, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11507.730221125292, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634341036648, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.02362893474436252, "data": 0.000535502834854839, "loss": 0.8052733296754762, "loss_classifier": 0.26938683223414506, "loss_box_reg": 0.11879647850913314, "loss_mask": 0.29559956535696985, "loss_objectness": 0.05845560681527463, "loss_rpn_box_reg": 0.06303484528407914, "throughput": 11511.310304197897}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 5350}}
:::MLLOG {"namespace": "", "time_ms": 1634341036648, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11511.310304197897, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634341037815, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023626371092266507, "data": 0.0005315474669138591, "loss": 0.8030623492322586, "loss_classifier": 0.26848165035765204, "loss_box_reg": 0.1184133792021101, "loss_mask": 0.29493284836411476, "loss_objectness": 0.05818121859976263, "loss_rpn_box_reg": 0.0630532511991273, "throughput": 11512.559374343879}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 5400}}
:::MLLOG {"namespace": "", "time_ms": 1634341037816, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11512.559374343879, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634341038949, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023617597938677588, "data": 0.0005276550502952086, "loss": 0.800926750254467, "loss_classifier": 0.2675911352334869, "loss_box_reg": 0.1180610724837746, "loss_mask": 0.2944010746800298, "loss_objectness": 0.057882824746908944, "loss_rpn_box_reg": 0.06299064155948378, "throughput": 11516.835907963214}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 5450}}
:::MLLOG {"namespace": "", "time_ms": 1634341038949, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11516.835907963214, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634341040111, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023614182342182505, "data": 0.0005238543857227672, "loss": 0.7996732242269949, "loss_classifier": 0.2671206728813492, "loss_box_reg": 0.11796767251711301, "loss_mask": 0.29402701804651454, "loss_objectness": 0.05765910794315013, "loss_rpn_box_reg": 0.06289875130328636, "throughput": 11518.50172318356}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 5500}}
:::MLLOG {"namespace": "", "time_ms": 1634341040111, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11518.50172318356, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634341041247, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023606057081136618, "data": 0.0005201426067867795, "loss": 0.7982205427270215, "loss_classifier": 0.2666579257353704, "loss_box_reg": 0.11790165453480377, "loss_mask": 0.2934744122322347, "loss_objectness": 0.0574224839762256, "loss_rpn_box_reg": 0.06276406472695935, "throughput": 11522.466418898592}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 5550}}
:::MLLOG {"namespace": "", "time_ms": 1634341041247, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11522.466418898592, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634341042030, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": {"BBOX": 0.3149185004460608, "SEGM": 0.2970000068860743}, "metadata": {"file": "tools/train_mlperf.py", "lineno": 282, "epoch_num": 12}}
:::MLLOG {"namespace": "", "time_ms": 1634341042030, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 283, "epoch_num": 12}}
:::MLLOG {"namespace": "", "time_ms": 1634341042395, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023600252313273295, "data": 0.0005200357522283282, "loss": 0.7960712200922093, "loss_classifier": 0.265912755601, "loss_box_reg": 0.11767454312258055, "loss_mask": 0.2927195840242452, "loss_objectness": 0.0572154725342989, "loss_rpn_box_reg": 0.06254886327549684, "throughput": 11525.300509055205}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 5600}}
:::MLLOG {"namespace": "", "time_ms": 1634341042395, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11525.300509055205, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634341042769, "event_type": "INTERVAL_END", "key": "epoch_stop", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 294, "epoch_num": 13}}
:::MLLOG {"namespace": "", "time_ms": 1634341042769, "event_type": "INTERVAL_END", "key": "block_stop", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 295, "first_epoch_num": 13}}
:::MLLOG {"namespace": "", "time_ms": 1634341042769, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 296, "epoch_num": 13}}
:::MLLOG {"namespace": "", "time_ms": 1634341042771, "event_type": "INTERVAL_START", "key": "block_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 336, "first_epoch_num": 14, "epoch_count": 1}}
:::MLLOG {"namespace": "", "time_ms": 1634341042771, "event_type": "INTERVAL_START", "key": "epoch_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 337, "epoch_num": 14}}
:::MLLOG {"namespace": "", "time_ms": 1634341043575, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023600392552603662, "data": 0.0005183504746023533, "loss": 0.7940023079896923, "loss_classifier": 0.2652291137053821, "loss_box_reg": 0.11747391850580671, "loss_mask": 0.29213236066422105, "loss_objectness": 0.056882749741517864, "loss_rpn_box_reg": 0.06228416384215028, "throughput": 11525.232022888204}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 5650}}
:::MLLOG {"namespace": "", "time_ms": 1634341043576, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11525.232022888204, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634341044725, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023595099281846433, "data": 0.0005147596409446315, "loss": 0.7924723815970254, "loss_classifier": 0.26469337691851125, "loss_box_reg": 0.11732568087579376, "loss_mask": 0.29152878835666596, "loss_objectness": 0.056665839055847184, "loss_rpn_box_reg": 0.06225869484767348, "throughput": 11527.81756715349}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 5700}}
:::MLLOG {"namespace": "", "time_ms": 1634341044725, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11527.81756715349, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634341045877, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023590192711871603, "data": 0.0005112301370371943, "loss": 0.7906902375700681, "loss_classifier": 0.26411764526533205, "loss_box_reg": 0.11717362922098248, "loss_mask": 0.2908821399574694, "loss_objectness": 0.056388894194494124, "loss_rpn_box_reg": 0.06212792742640823, "throughput": 11530.215260306792}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 5750}}
:::MLLOG {"namespace": "", "time_ms": 1634341045877, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11530.215260306792, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634341047009, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.02358201105019142, "data": 0.0005077469348907471, "loss": 0.788689483938546, "loss_classifier": 0.2633045123377815, "loss_box_reg": 0.11692223009868401, "loss_mask": 0.29027820257213094, "loss_objectness": 0.05617764667543615, "loss_rpn_box_reg": 0.06200689075632846, "throughput": 11534.215611258995}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 5800}}
:::MLLOG {"namespace": "", "time_ms": 1634341047009, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11534.215611258995, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634341048160, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.02357715390686296, "data": 0.000504338109595144, "loss": 0.7872022327959028, "loss_classifier": 0.2627715947948651, "loss_box_reg": 0.11683569375324329, "loss_mask": 0.28975164820177435, "loss_objectness": 0.05594011899243053, "loss_rpn_box_reg": 0.061903175626576455, "throughput": 11536.59178179368}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 5850}}
:::MLLOG {"namespace": "", "time_ms": 1634341048160, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11536.59178179368, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634341049310, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023572384543338064, "data": 0.000501011064497091, "loss": 0.7848762034549046, "loss_classifier": 0.2619207546225418, "loss_box_reg": 0.11652018963014238, "loss_mask": 0.2891107896974279, "loss_objectness": 0.0556342147947368, "loss_rpn_box_reg": 0.0616902532747338, "throughput": 11538.925962281215}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 5900}}
:::MLLOG {"namespace": "", "time_ms": 1634341049311, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11538.925962281215, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634341050481, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023571111254331444, "data": 0.0004976848393929105, "loss": 0.7822912846205115, "loss_classifier": 0.2609028161600029, "loss_box_reg": 0.11621982061096996, "loss_mask": 0.28847800618209757, "loss_objectness": 0.05526807684952221, "loss_rpn_box_reg": 0.06142256343121662, "throughput": 11539.549284084647}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 5950}}
:::MLLOG {"namespace": "", "time_ms": 1634341050482, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11539.549284084647, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634341051620, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023564447164535523, "data": 0.0004944318930308024, "loss": 0.7800326127149164, "loss_classifier": 0.25999293493894704, "loss_box_reg": 0.11594361082676181, "loss_mask": 0.28783299709608157, "loss_objectness": 0.055056482187782724, "loss_rpn_box_reg": 0.06120658627084534, "throughput": 11542.81270003057}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 6000}}
:::MLLOG {"namespace": "", "time_ms": 1634341051620, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11542.81270003057, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634341051994, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": {"BBOX": 0.364524340797697, "SEGM": 0.33386350677362175}, "metadata": {"file": "tools/train_mlperf.py", "lineno": 282, "epoch_num": 13}}
:::MLLOG {"namespace": "", "time_ms": 1634341051994, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 283, "epoch_num": 13}}
:::MLLOG {"namespace": "", "time_ms": 1634341052718, "event_type": "INTERVAL_END", "key": "epoch_stop", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 294, "epoch_num": 14}}
:::MLLOG {"namespace": "", "time_ms": 1634341052718, "event_type": "INTERVAL_END", "key": "block_stop", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 295, "first_epoch_num": 14}}
:::MLLOG {"namespace": "", "time_ms": 1634341052719, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 296, "epoch_num": 14}}
:::MLLOG {"namespace": "", "time_ms": 1634341052720, "event_type": "INTERVAL_START", "key": "block_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 336, "first_epoch_num": 15, "epoch_count": 1}}
:::MLLOG {"namespace": "", "time_ms": 1634341052720, "event_type": "INTERVAL_START", "key": "epoch_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 337, "epoch_num": 15}}
:::MLLOG {"namespace": "", "time_ms": 1634341052792, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023563390093401443, "data": 0.0004969009683151876, "loss": 0.7792666502420075, "loss_classifier": 0.25951065933466544, "loss_box_reg": 0.11592700164744188, "loss_mask": 0.28759313743592296, "loss_objectness": 0.05501664459089602, "loss_rpn_box_reg": 0.061219205803301355, "throughput": 11543.330519158588}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 6050}}
:::MLLOG {"namespace": "", "time_ms": 1634341052792, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11543.330519158588, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634341053933, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023557312214960817, "data": 0.0004937331793738193, "loss": 0.7772954771044801, "loss_classifier": 0.2587426339291021, "loss_box_reg": 0.11569637695585275, "loss_mask": 0.2870124831215524, "loss_objectness": 0.05474107853152224, "loss_rpn_box_reg": 0.06110290319025092, "throughput": 11546.308743459187}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 6100}}
:::MLLOG {"namespace": "", "time_ms": 1634341053933, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11546.308743459187, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634341055084, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.02355286869576307, "data": 0.000490606238202351, "loss": 0.775789988409213, "loss_classifier": 0.25805004009730903, "loss_box_reg": 0.1155995542017342, "loss_mask": 0.28663950205697275, "loss_objectness": 0.05446292564484889, "loss_rpn_box_reg": 0.061037965016627664, "throughput": 11548.48708721966}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 6150}}
:::MLLOG {"namespace": "", "time_ms": 1634341055084, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11548.48708721966, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634341056248, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023550719561115388, "data": 0.0004875281164723058, "loss": 0.7740067375487377, "loss_classifier": 0.25739291645357415, "loss_box_reg": 0.1153697367538458, "loss_mask": 0.28606770544463106, "loss_objectness": 0.05426434475628118, "loss_rpn_box_reg": 0.06091203273855025, "throughput": 11549.540951143566}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 6200}}
:::MLLOG {"namespace": "", "time_ms": 1634341056248, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11549.540951143566, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634341057392, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023545287742614746, "data": 0.00048451316833496093, "loss": 0.7726647198998928, "loss_classifier": 0.2568143066040799, "loss_box_reg": 0.11533150581827614, "loss_mask": 0.28573093277573586, "loss_objectness": 0.05404574757575989, "loss_rpn_box_reg": 0.06074222575890715, "throughput": 11552.205391302385}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 6250}}
:::MLLOG {"namespace": "", "time_ms": 1634341057392, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11552.205391302385, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634341058537, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023540279448978484, "data": 0.00048153423127673923, "loss": 0.7714117877067082, "loss_classifier": 0.2564430306876625, "loss_box_reg": 0.1152749249913257, "loss_mask": 0.28529662677338197, "loss_objectness": 0.05383662953824987, "loss_rpn_box_reg": 0.060560574375243356, "throughput": 11554.663171672895}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 6300}}
:::MLLOG {"namespace": "", "time_ms": 1634341058538, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11554.663171672895, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634341059710, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023539652073477198, "data": 0.00047858459742989125, "loss": 0.7696471802919633, "loss_classifier": 0.2559406507042728, "loss_box_reg": 0.11501723095718042, "loss_mask": 0.2847687801231784, "loss_objectness": 0.05359816395010301, "loss_rpn_box_reg": 0.06032235319762721, "throughput": 11554.971124933074}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 6350}}
:::MLLOG {"namespace": "", "time_ms": 1634341059711, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11554.971124933074, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634341060849, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023533718846738338, "data": 0.0004756932705640793, "loss": 0.7679835814138641, "loss_classifier": 0.2552963227523651, "loss_box_reg": 0.11482007525030208, "loss_mask": 0.284359838787932, "loss_objectness": 0.053351749107823705, "loss_rpn_box_reg": 0.0601555941853428, "throughput": 11557.884317875154}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 6400}}
:::MLLOG {"namespace": "", "time_ms": 1634341060850, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11557.884317875154, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634341061954, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": {"BBOX": 0.36993672877704514, "SEGM": 0.3389405872506847}, "metadata": {"file": "tools/train_mlperf.py", "lineno": 282, "epoch_num": 14}}
:::MLLOG {"namespace": "", "time_ms": 1634341061954, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 283, "epoch_num": 14}}
:::MLLOG {"namespace": "", "time_ms": 1634341062004, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.02353027206982753, "data": 0.0004762059958406197, "loss": 0.7664223397153523, "loss_classifier": 0.25467772172399356, "loss_box_reg": 0.11468147671195111, "loss_mask": 0.2839230204414028, "loss_objectness": 0.05312102355034083, "loss_rpn_box_reg": 0.060019095984436235, "throughput": 11559.577347547161}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 6450}}
:::MLLOG {"namespace": "", "time_ms": 1634341062004, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11559.577347547161, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634341062683, "event_type": "INTERVAL_END", "key": "epoch_stop", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 294, "epoch_num": 15}}
:::MLLOG {"namespace": "", "time_ms": 1634341062683, "event_type": "INTERVAL_END", "key": "block_stop", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 295, "first_epoch_num": 15}}
:::MLLOG {"namespace": "", "time_ms": 1634341062683, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 296, "epoch_num": 15}}
:::MLLOG {"namespace": "", "time_ms": 1634341062685, "event_type": "INTERVAL_START", "key": "block_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 336, "first_epoch_num": 16, "epoch_count": 1}}
:::MLLOG {"namespace": "", "time_ms": 1634341062685, "event_type": "INTERVAL_START", "key": "epoch_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 337, "epoch_num": 16}}
:::MLLOG {"namespace": "", "time_ms": 1634341063151, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023525800888354962, "data": 0.0004751563805800218, "loss": 0.7643905210111004, "loss_classifier": 0.2539600049602226, "loss_box_reg": 0.11439007404244438, "loss_mask": 0.28339496801449704, "loss_objectness": 0.052851023200899364, "loss_rpn_box_reg": 0.05979444953259595, "throughput": 11561.77429583863}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 6500}}
:::MLLOG {"namespace": "", "time_ms": 1634341063152, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11561.77429583863, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634341064295, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023520776188100567, "data": 0.00047235769169931194, "loss": 0.7629933485257944, "loss_classifier": 0.2533730949519401, "loss_box_reg": 0.11426864083421115, "loss_mask": 0.28300801488620636, "loss_objectness": 0.05272152684515214, "loss_rpn_box_reg": 0.059622069763601536, "throughput": 11564.244216464589}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 6550}}
:::MLLOG {"namespace": "", "time_ms": 1634341064295, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11564.244216464589, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634341065449, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.0235175456422748, "data": 0.00046960585045092035, "loss": 0.7613206590819314, "loss_classifier": 0.25275333188541205, "loss_box_reg": 0.11414196615828995, "loss_mask": 0.2824531082831549, "loss_objectness": 0.052466948632376664, "loss_rpn_box_reg": 0.059505302864840126, "throughput": 11565.832767474541}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 6600}}
:::MLLOG {"namespace": "", "time_ms": 1634341065449, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11565.832767474541, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634341066583, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023511130469185966, "data": 0.0004667971905012776, "loss": 0.7599043931531951, "loss_classifier": 0.2521239415863949, "loss_box_reg": 0.11392510856853844, "loss_mask": 0.2820519669835729, "loss_objectness": 0.05226447571825264, "loss_rpn_box_reg": 0.05953889906712649, "throughput": 11568.98858421492}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 6650}}
